,y_pred
1347,7.492162704467773
1348,7.347048759460449
1349,5.201508522033691
1350,7.265425682067871
1351,8.012626647949219
1352,8.008332252502441
1353,7.46781587600708
1354,6.818902969360352
1355,5.575923919677734
1356,7.9534592628479
1357,7.788950443267822
1358,6.517541885375977
1359,7.814215183258057
1360,6.384674549102783
1361,7.664340019226074
1362,7.620187759399414
1363,7.4880475997924805
1364,7.319593906402588
1365,7.92331075668335
1366,7.3240156173706055
1367,7.131664752960205
1368,7.3216118812561035
1369,7.676702976226807
1370,7.057136058807373
1371,6.051807880401611
1372,7.560816764831543
1373,7.382068634033203
1374,5.7658915519714355
1375,7.974064350128174
1376,7.3564958572387695
1377,7.25068473815918
1378,6.61707067489624
1379,5.053468227386475
1380,7.363091468811035
1381,7.395061016082764
1382,7.090791702270508
1383,7.509754657745361
1384,7.749815940856934
1385,7.706487655639648
1386,7.012320041656494
1387,7.597383975982666
1388,7.716286659240723
1389,6.27789831161499
1390,7.352069854736328
1391,5.7150397300720215
1392,7.5183515548706055
1393,7.161198139190674
1394,7.7213454246521
1395,7.665261268615723
1396,6.762431621551514
1397,7.704514503479004
1398,7.616218566894531
1399,7.535618782043457
1400,7.6171135902404785
1401,7.628234386444092
1402,7.816585540771484
1403,8.005159378051758
1404,7.973107814788818
1405,5.849954605102539
1406,8.494600296020508
1407,6.94779109954834
1408,6.656990051269531
1409,8.197028160095215
1410,7.250397682189941
1411,7.685644626617432
1412,7.191036701202393
1413,7.553378105163574
1414,5.575411796569824
1415,7.652237415313721
1416,5.26820182800293
1417,6.937971591949463
1418,7.763630390167236
1419,7.872190475463867
1420,7.409995079040527
1421,7.0478105545043945
1422,7.3540778160095215
1423,8.019806861877441
1424,7.576274871826172
1425,7.285655975341797
1426,7.189636707305908
1427,7.706016540527344
1428,7.545048713684082
1429,8.090370178222656
1430,7.763301372528076
1431,7.631795883178711
1432,7.589234828948975
1433,5.6692705154418945
1434,7.613492488861084
1435,7.627314567565918
1436,5.742729187011719
1437,6.68265438079834
1438,5.473176956176758
1439,6.763576030731201
1440,7.4770827293396
1441,7.270893573760986
1442,7.566588401794434
1443,7.244504451751709
1444,7.538718223571777
1445,7.699434757232666
1446,7.069876670837402
1447,8.066122055053711
1448,7.367042541503906
1449,7.4762115478515625
1450,7.842675685882568
1451,7.2733941078186035
1452,7.235988140106201
1453,7.856802463531494
1454,5.560413837432861
1455,7.762118339538574
1456,6.297268867492676
1457,7.7565813064575195
1458,7.556347370147705
1459,7.201690196990967
1460,7.90858268737793
1461,7.155770301818848
1462,7.718360424041748
1463,7.015429973602295
1464,5.684182167053223
1465,7.90846586227417
1466,7.378246784210205
1467,6.927251815795898
1468,7.216941833496094
1469,6.36076021194458
1470,7.542996883392334
1471,7.842421054840088
1472,7.003823757171631
1473,7.581841945648193
1474,8.212010383605957
1475,7.170301914215088
1476,7.559532642364502
1477,7.990506172180176
1478,8.002787590026855
1479,8.065141677856445
1480,7.4988579750061035
1481,7.721746921539307
1482,7.504232883453369
1483,7.307890892028809
1484,7.791258335113525
1485,7.857873439788818
1486,7.850933074951172
1487,6.974381923675537
1488,7.354067325592041
1489,7.225588321685791
1490,6.766420841217041
1491,7.724995136260986
1492,7.2436628341674805
1493,5.721123218536377
1494,6.77293586730957
1495,6.467395782470703
1496,7.089137077331543
1497,7.54010009765625
1498,7.459554195404053
1499,7.279557228088379
1500,6.798727035522461
1501,7.6146240234375
1502,4.547058582305908
1503,7.695226669311523
1504,6.18706750869751
1505,7.481908321380615
1506,6.759210586547852
1507,7.33961820602417
1508,7.735648155212402
1509,7.375532150268555
1510,7.445481777191162
1511,7.922304153442383
1512,6.917979717254639
1513,6.486774444580078
1514,7.792829990386963
1515,6.930981636047363
1516,5.569873332977295
1517,7.535961151123047
1518,7.212442874908447
1519,7.542323112487793
1520,7.577712535858154
1521,7.640864372253418
1522,6.7202911376953125
1523,7.598881721496582
1524,7.596210479736328
1525,7.372633934020996
1526,7.813593864440918
1527,7.067556858062744
1528,6.049198150634766
1529,7.590183734893799
1530,7.247873783111572
1531,4.373467445373535
1532,7.866639614105225
1533,7.8380818367004395
1534,6.841951370239258
1535,7.699623107910156
1536,7.702341556549072
1537,7.192870140075684
1538,5.319197177886963
1539,7.337887763977051
1540,7.491268634796143
1541,5.341279029846191
1542,7.3329291343688965
1543,7.518956661224365
1544,7.68489933013916
1545,7.207577228546143
1546,7.087111949920654
1547,7.762123107910156
1548,8.014909744262695
1549,7.240651607513428
1550,7.584187030792236
1551,7.488959312438965
1552,7.3961687088012695
1553,6.882722854614258
1554,7.4480180740356445
1555,7.590088844299316
1556,7.7892889976501465
1557,7.333535671234131
1558,7.039650917053223
1559,7.261018753051758
1560,7.213765621185303
1561,7.8265557289123535
1562,6.677646636962891
1563,7.944683074951172
1564,7.606522083282471
1565,7.688279628753662
1566,7.413501262664795
1567,7.418221473693848
1568,7.000650405883789
1569,6.344123840332031
1570,7.535401344299316
1571,6.61057710647583
1572,7.458460330963135
1573,7.260047912597656
1574,7.814852714538574
1575,7.680520534515381
1576,7.5849690437316895
1577,7.072124481201172
1578,6.978538513183594
1579,7.076379299163818
1580,7.315343856811523
1581,7.550895690917969
1582,5.0262556076049805
1583,6.8807220458984375
1584,7.453596115112305
1585,7.928608417510986
1586,6.285811901092529
1587,7.5510759353637695
1588,7.603785514831543
1589,8.1292085647583
1590,5.684399127960205
1591,8.002264976501465
1592,7.752447128295898
1593,8.460856437683105
1594,8.136734008789062
1595,7.446474552154541
1596,7.836734771728516
1597,5.714118957519531
1598,6.853672981262207
1599,5.389945983886719
1600,7.201913833618164
1601,7.785058498382568
1602,7.995230674743652
1603,7.698258399963379
1604,7.2438554763793945
1605,7.449721336364746
1606,7.685997009277344
1607,6.514004230499268
1608,6.024608612060547
1609,6.241964817047119
1610,6.35270881652832
1611,6.5118303298950195
1612,7.3096923828125
1613,7.311334609985352
1614,6.453722953796387
1615,7.6689605712890625
1616,7.484166622161865
1617,7.68021821975708
1618,7.382294654846191
1619,7.48514986038208
1620,7.43512487411499
1621,7.564659595489502
1622,7.782689571380615
1623,8.029370307922363
1624,7.218740463256836
1625,7.627508640289307
1626,7.45867919921875
1627,7.8540802001953125
1628,7.218053817749023
1629,7.4266533851623535
1630,7.683955192565918
1631,6.3398284912109375
1632,7.7229695320129395
1633,7.3013129234313965
1634,6.774397373199463
1635,7.127978801727295
1636,7.71992826461792
1637,7.568670272827148
1638,7.478585720062256
1639,7.554354667663574
1640,7.361529350280762
1641,7.334726810455322
1642,7.087121963500977
1643,7.716668128967285
1644,7.675930976867676
1645,6.305382251739502
1646,7.356983184814453
1647,7.6292219161987305
1648,7.649988651275635
1649,7.509773254394531
1650,3.9937117099761963
1651,7.092501640319824
1652,7.035219669342041
1653,7.452486991882324
1654,7.634885311126709
1655,7.247475624084473
1656,7.324398040771484
1657,7.291204929351807
1658,7.976617336273193
1659,7.034704685211182
1660,7.640346527099609
1661,7.500799655914307
1662,7.280728340148926
1663,7.617542266845703
1664,7.839691162109375
1665,7.138595104217529
1666,7.646139621734619
1667,8.258667945861816
1668,7.7925848960876465
1669,7.533793926239014
1670,7.661053657531738
1671,7.361057758331299
1672,7.6773271560668945
1673,7.601775169372559
1674,7.891077041625977
1675,8.196037292480469
1676,6.928813457489014
1677,7.4811177253723145
1678,7.201254367828369
1679,5.979536533355713
1680,7.802260398864746
1681,7.415647029876709
1682,6.545569896697998
1683,7.531757831573486
1684,7.351014137268066
1685,7.760574817657471
1686,7.250522136688232
1687,7.35399055480957
1688,7.635237216949463
1689,7.598935127258301
1690,6.717095851898193
1691,7.603347301483154
1692,7.840799808502197
1693,6.70750093460083
1694,7.882243633270264
1695,7.280494689941406
1696,6.617470741271973
1697,7.214557647705078
1698,7.354283332824707
1699,7.073689937591553
1700,7.420693874359131
1701,7.604039192199707
1702,7.522183895111084
1703,7.320718288421631
1704,6.795553684234619
1705,7.703261375427246
1706,7.814903736114502
1707,6.832160949707031
1708,7.67641019821167
1709,7.665971279144287
1710,7.4932861328125
1711,7.111198425292969
1712,7.958505153656006
1713,7.4583420753479
1714,6.7230353355407715
1715,8.254118919372559
1716,6.435974597930908
1717,7.3681640625
1718,7.389526844024658
1719,6.812422275543213
1720,7.345027923583984
1721,7.7110114097595215
1722,7.72041654586792
1723,5.208072662353516
1724,7.530234336853027
1725,6.08974552154541
1726,5.273743152618408
1727,5.920985698699951
1728,7.756807804107666
1729,7.711610317230225
1730,8.043825149536133
1731,7.459152698516846
1732,5.220245361328125
1733,7.744136333465576
1734,7.744109630584717
1735,7.484066009521484
1736,7.480900764465332
1737,6.673466205596924
1738,6.258540630340576
1739,7.741611957550049
1740,7.811217308044434
1741,5.5938849449157715
1742,7.33768367767334
1743,7.450952529907227
1744,6.187139511108398
1745,7.099732398986816
1746,7.530228614807129
1747,4.812877178192139
1748,7.32900857925415
1749,7.601354122161865
1750,7.2263617515563965
1751,7.0098419189453125
1752,7.169622421264648
1753,7.698253154754639
1754,5.357954978942871
1755,7.327060222625732
1756,8.398270606994629
1757,8.107176780700684
1758,5.458878993988037
1759,8.128937721252441
1760,6.8602776527404785
1761,7.684119701385498
1762,6.904995441436768
1763,7.842947959899902
1764,7.6684346199035645
1765,4.182725429534912
1766,7.733259201049805
1767,5.668057441711426
1768,7.641117095947266
1769,7.684174060821533
1770,7.415373802185059
1771,7.585781097412109
1772,7.6656060218811035
1773,5.505166530609131
1774,7.8448710441589355
1775,7.522546291351318
1776,7.449409008026123
1777,7.590243339538574
1778,7.691305160522461
1779,7.284670352935791
1780,6.2965545654296875
1781,7.407719135284424
1782,7.528961658477783
1783,7.421957492828369
1784,6.266581058502197
1785,7.354032516479492
1786,7.044171333312988
1787,7.640933990478516
1788,7.917908191680908
1789,7.474637985229492
1790,7.305008411407471
1791,7.716294288635254
1792,8.540953636169434
1793,7.753113269805908
1794,6.518165588378906
1795,7.703105449676514
1796,6.182498931884766
1797,6.4702229499816895
1798,7.586987495422363
1799,7.524688243865967
1800,7.712606906890869
1801,8.087583541870117
1802,7.829090595245361
1803,7.467422962188721
1804,6.583678722381592
1805,7.834681987762451
1806,7.751761436462402
1807,7.647674083709717
1808,6.831636905670166
1809,7.7903642654418945
1810,7.744362831115723
1811,7.134913921356201
1812,7.9368062019348145
1813,7.153509140014648
1814,7.696146011352539
1815,7.8708696365356445
1816,7.391543865203857
1817,7.553882122039795
1818,6.763942718505859
1819,7.2644219398498535
1820,7.405649185180664
1821,7.697084903717041
1822,7.412057876586914
1823,7.944245338439941
1824,7.976084232330322
1825,7.505544662475586
1826,5.787822246551514
1827,6.830620288848877
1828,7.217491626739502
1829,7.85968017578125
1830,6.317051887512207
1831,7.377294063568115
1832,6.782978534698486
1833,7.56241512298584
1834,7.63041353225708
1835,7.523766994476318
1836,7.991571426391602
1837,6.80859375
1838,6.328995227813721
1839,7.5473952293396
1840,7.839566230773926
1841,7.858738899230957
1842,7.525056838989258
1843,7.517204761505127
1844,7.381138324737549
1845,7.041906833648682
1846,7.7594475746154785
1847,7.682187557220459
1848,7.053226947784424
1849,8.479483604431152
1850,8.125446319580078
1851,7.733251571655273
1852,7.8168625831604
1853,7.891947269439697
1854,6.457857608795166
1855,7.373132228851318
1856,7.527698516845703
1857,6.042369365692139
1858,7.846367359161377
1859,8.228899955749512
1860,8.240757942199707
1861,4.868259429931641
1862,7.47517728805542
1863,7.12517786026001
1864,7.388256549835205
1865,7.370091438293457
1866,7.308561325073242
1867,7.854412078857422
1868,6.623425006866455
1869,6.57959508895874
1870,7.471587181091309
1871,7.50042200088501
1872,7.331444263458252
1873,7.959266185760498
1874,7.187330722808838
1875,4.989527225494385
1876,8.084001541137695
1877,7.63995885848999
1878,7.335011005401611
1879,5.6959662437438965
1880,7.967440128326416
1881,7.732665061950684
1882,7.419032573699951
1883,7.699468612670898
1884,8.753090858459473
1885,7.79313325881958
1886,7.729857444763184
1887,7.793545722961426
1888,5.271455764770508
1889,7.5776214599609375
1890,7.3959245681762695
1891,8.850597381591797
1892,7.130423069000244
1893,7.325274467468262
1894,7.324109077453613
1895,7.554383277893066
1896,6.48787784576416
1897,7.0592474937438965
1898,7.5664286613464355
1899,7.461645603179932
1900,7.268950462341309
1901,7.489434719085693
1902,6.656268119812012
1903,7.593130588531494
1904,7.475695610046387
1905,7.5659708976745605
1906,7.404914855957031
1907,7.48867130279541
1908,6.764323711395264
1909,7.234689235687256
1910,7.612255096435547
1911,6.917455673217773
1912,7.04695987701416
1913,7.6187825202941895
1914,6.08048677444458
1915,7.828252792358398
1916,7.611355781555176
1917,7.5342183113098145
1918,7.304254055023193
1919,8.077545166015625
1920,7.249185085296631
1921,6.92936897277832
1922,7.702682018280029
1923,7.237536430358887
1924,7.580282688140869
1925,7.453420162200928
1926,6.928889274597168
1927,7.603835582733154
1928,7.541475772857666
1929,7.508051872253418
1930,7.308101177215576
1931,7.397354602813721
1932,7.849870204925537
1933,7.398321151733398
1934,7.641152381896973
1935,7.522218704223633
1936,7.426671981811523
1937,7.985783100128174
1938,6.768509387969971
1939,7.559382438659668
1940,7.133985996246338
1941,7.279613971710205
1942,7.617812633514404
1943,7.413532257080078
1944,5.7748894691467285
1945,6.403260231018066
1946,7.957573413848877
1947,7.542040824890137
1948,7.499700546264648
1949,7.180902481079102
1950,6.00949764251709
1951,7.949921607971191
1952,7.246274948120117
1953,7.652699947357178
1954,7.6774749755859375
1955,7.5288190841674805
1956,7.1600661277771
1957,7.149632930755615
1958,7.373968601226807
1959,7.493469715118408
1960,8.017550468444824
1961,7.7978105545043945
1962,5.276824474334717
1963,7.6135663986206055
1964,6.41141939163208
1965,7.497520923614502
1966,7.677069187164307
1967,7.795872688293457
1968,6.956860065460205
1969,7.018160820007324
1970,6.968008518218994
